file,row,listing id,seller,price,currency,title,why it was held,listing url
hipcomic (52).csv,19,12948936,comicage,400.00,CAD,300 25th Anniversary Special Edition(2023) #1 (CGC SS 9.8) Signed Sketch E. Dev.,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/300-25th-anniversary-special-edition2023-1-cgc-ss-98-signed-sketch-e-dev/12948936
hipcomic (52).csv,24,15669489,dtacollectibles,175.00,USD,GROOT #1-CGC 9.8-First issue-HASTINGS VARIANT 2015338005,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/groot-1-cgc-98-first-issue-hastings-variant-2015338005/15669489
hipcomic (52).csv,30,15850920,AtlantaClassicComics,310.00,USD,Venom # 7 CGC Graded 9.8 Marvel Comic Book 1st Dylan Brock Appearance JH8,no publication year in the title,https://www.hipcomic.com/listing/venom-7-cgc-graded-98-marvel-comic-book-1st-dylan-brock-appearance-jh8/15850920
hipcomic (52).csv,34,15669420,dtacollectibles,140.00,USD,DAREDEVIL #257 CGC 9.8 comic book Punisher marvel--4376335025,no publication year in the title,https://www.hipcomic.com/listing/daredevil-257-cgc-98-comic-book-punisher-marvel-4376335025/15669420
hipcomic (52).csv,35,12818334,comicage,400.00,CAD,Firestorm (1982) # 1 (CGC 9.4 WP) Signed & Sketch Broderick | Newsstand | 1stapp,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/firestorm-1982-1-cgc-94-wp-signed-sketch-broderick-newsstand-1stapp/12818334
hipcomic (52).csv,37,15349596,comicage,500.00,CAD,Nocterra Blacktop Bill Special (2022) # nn (CGC 9.8 SS) Signed Tony Daniels,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/nocterra-blacktop-bill-special-2022-nn-cgc-98-ss-signed-tony-daniels/15349596
hipcomic (52).csv,39,12925748,comicage,750.00,CAD,Riddler: Year One (2023) #3 (CGC 9.8 SS) Signed Sketch Mico Suayan P. Dano Story,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/riddler-year-one-2023-3-cgc-98-ss-signed-sketch-mico-suayan-p-dano-story/12925748
hipcomic (52).csv,40,19434287,comicage,400.00,CAD,Planet hulk (2015) # 1 (CGC 9.8 SS) Signed & Sketch Scott Lobdell * Variant,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/planet-hulk-2015-1-cgc-98-ss-signed-sketch-scott-lobdell-variant/19434287
hipcomic (52).csv,41,15220675,comicage,500.00,CAD,Orcs : The Curse (2022)  # 1 ( CGC 9.8 SS) Signed & Sketch  Eric Powell * Virgin,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/orcs-the-curse-2022-1-cgc-98-ss-signed-sketch-eric-powell-virgin/15220675
hipcomic (52).csv,42,21734294,anthonyscomicbookart,299.95,USD,Looney Tunes & Merrie Melodies Comics #140 - Golden Age (CGC 7.5) 1953,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/looney-tunes-merrie-melodies-comics-140-golden-age-cgc-75-1953/21734294
hipcomic (52).csv,43,21329412,AtlantaClassicComics,399.99,USD,Batman Adventures # 3 CGC Graded 9.6 Marvel Comic Book Joker Harley Quinn JH38,no publication year in the title,https://www.hipcomic.com/listing/batman-adventures-3-cgc-graded-96-marvel-comic-book-joker-harley-quinn-jh38/21329412
hipcomic (52).csv,44,19098801,papercinema,520.00,USD,NEW GUARDIANS #2 // CGC 9.8 // 1st SNOWFLAME COCAINE VILLAIN // 3764190021,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/new-guardians-2-cgc-98-1st-snowflame-cocaine-villain-3764190021/19098801
hipcomic (52).csv,47,16463338,comicage,300.00,CAD,Astonishing Ant-Man (2015) # 1 (CGC 9.8 SS) Signed  Sketch  Scott Lobdell,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/astonishing-ant-man-2015-1-cgc-98-ss-signed-sketch-scott-lobdell/16463338
hipcomic (52).csv,48,16472524,comicage,500.00,CAD,Chastity : Crazytown (2002) # 3 (CGC 9.8 SS) Signed Brian Pulido * Census  =1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/chastity-crazytown-2002-3-cgc-98-ss-signed-brian-pulido-census-1/16472524
hipcomic (53).csv,5,20479343,comicage,250.00,CAD,Vampirella: Dark Reflections (2024) # 1 (CGC 9.8) Signed Dave Dorman • Dynamite,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/vampirella-dark-reflections-2024-1-cgc-98-signed-dave-dorman-o-dynamite/20479343
hipcomic (53).csv,6,20160832,comicage,600.00,CAD,Ghost Rider (1992) # 26 (CGC 9.8) Signed By Jim Lee * Scott Williams ( Marvel ),signed or conserved book without a stated label type,https://www.hipcomic.com/listing/ghost-rider-1992-26-cgc-98-signed-by-jim-lee-scott-williams-marvel/20160832
hipcomic (53).csv,9,15669388,dtacollectibles,140.00,USD,SPAWN #55 CGC 9.8-1996-Image-Comic book-3879912008,no publication year in the title,https://www.hipcomic.com/listing/spawn-55-cgc-98-1996-image-comic-book-3879912008/15669388
hipcomic (53).csv,10,12813773,comicage,150.00,CAD,Black Panther #25 (CGC 9.8) Cabal Variant Cover,no publication year in the title,https://www.hipcomic.com/listing/black-panther-25-cgc-98-cabal-variant-cover/12813773
hipcomic (53).csv,13,10226585,comicage,500.00,CAD,Champions (2016) # 1 (CGC SS 9.8) Signed By Artgem & Ramos | Sketch Cover,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/champions-2016-1-cgc-ss-98-signed-by-artgem-ramos-sketch-cover/10226585
hipcomic (53).csv,14,10708780,comicage,300.00,CAD,Hardware (1993) # 1 (CGC 9.0 SS WP) Signed (Cowan) & Sketch (Palmiotti),publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/hardware-1993-1-cgc-90-ss-wp-signed-cowan-sketch-palmiotti/10708780
hipcomic (53).csv,16,15453336,dtacollectibles,175.00,USD,What If #15 CGC 9.8 comic book -Marvel-NOVA 4393772017,no publication year in the title,https://www.hipcomic.com/listing/what-if-15-cgc-98-comic-book-marvel-nova-4393772017/15453336
hipcomic (53).csv,20,20150731,comicage,300.00,CAD,X-Men (1991) # 3 (CGC 9.6) Signed By Chris Claremont * Marvel,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/x-men-1991-3-cgc-96-signed-by-chris-claremont-marvel/20150731
hipcomic (53).csv,21,15998116,vintageexplosion,302.50,USD,Marvel Super Heroes Secret Wars #1--CGC 9.6--Newsstand--Marvel--3961793008,no publication year in the title,https://www.hipcomic.com/listing/marvel-super-heroes-secret-wars-1-cgc-96-newsstand-marvel-3961793008/15998116
hipcomic (53).csv,23,19422327,shauk786,399.99,USD,MIGHTY THOR #701 ALEX ROSS COVER CGC 9.8 SIGNATURE SERIES MARVEL.,no publication year in the title,https://www.hipcomic.com/listing/mighty-thor-701-alex-ross-cover-cgc-98-signature-series-marvel/19422327
hipcomic (53).csv,24,12884881,comicage,300.00,CAD,Amazing Spider-m (2022) # 10 (CGC WP SS 9.8) Signed Mark Brooks,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/amazing-spider-m-2022-10-cgc-wp-ss-98-signed-mark-brooks/12884881
hipcomic (53).csv,26,17192117,comicage,400.00,CAD,Godzilla:Here There Be Dragons Reprint (2024) 1 (CGC 9.8) Signed Tieri* Panosian,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/godzillahere-there-be-dragons-reprint-2024-1-cgc-98-signed-tieri-panosian/17192117
hipcomic (53).csv,29,19577024,comicage,550.00,CAD,New Adventures Of Cholly & Flytrap (1991) # 3 (CGC 9.8 SS) Signed Arthur Suydam,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/new-adventures-of-cholly-flytrap-1991-3-cgc-98-ss-signed-arthur-suydam/19577024
hipcomic (53).csv,30,20150333,comicage,500.00,CAD,Uncanny X-Men (1990) # 257 CGC 9.6 WP) Signed Jim Lee + Claremont + Williams,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/uncanny-x-men-1990-257-cgc-96-wp-signed-jim-lee-claremont-williams/20150333
hipcomic (53).csv,32,15669309,dtacollectibles,210.00,USD,BATMAN BEYOND #9 CGC 9.8 DC comic book--2000 4376334011,no publication year in the title,https://www.hipcomic.com/listing/batman-beyond-9-cgc-98-dc-comic-book-2000-4376334011/15669309
hipcomic (53).csv,35,19410150,AtlantaClassicComics,424.99,USD,Superman's Girlfriend Lois Lane # 120 CGC Graded 9.2 DC Comic Book Bondage JH18,no publication year in the title,https://www.hipcomic.com/listing/supermans-girlfriend-lois-lane-120-cgc-graded-92-dc-comic-book-bondage-jh18/19410150
hipcomic (53).csv,37,19098703,papercinema,422.50,USD,Secret Mysteries #16  1954 - Master -CGC 4.0 - Comic Book-2014737002,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/secret-mysteries-16-1954-master-cgc-40-comic-book-2014737002/19098703
hipcomic (53).csv,38,12813942,comicage,500.00,CAD,Vengeance (2011) # 1 (CGC 9.6) | 1st App Miss America ~ Joe Casey Story,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/vengeance-2011-1-cgc-96-1st-app-miss-america-joe-casey-story/12813942
hipcomic (53).csv,39,15706066,vintageexplosion,302.50,USD,FLASH #138--CGC 9.8--comic book--Black Flash--DC--1998--4253372010,no publication year in the title,https://www.hipcomic.com/listing/flash-138-cgc-98-comic-book-black-flash-dc-1998-4253372010/15706066
hipcomic (53).csv,41,19097285,papercinema,637.50,USD,KID FROM DODGE CITY #1-CGC 7.0- ATLAS WESTERN-SOUTHERN STATES - 1173075001,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/kid-from-dodge-city-1-cgc-70-atlas-western-southern-states-1173075001/19097285
hipcomic (53).csv,42,17943698,comicage,270.00,CAD,Batman & Robin Adventures Annual (1996) # 1  (CGC 9.6 ) 1st Phantasm continuity,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/batman-robin-adventures-annual-1996-1-cgc-96-1st-phantasm-continuity/17943698
hipcomic (53).csv,43,16472491,comicage,500.00,CAD,Teenage Mutant Ninja (2024) # 1 (CGC SS 9.8) Signed & Vigil * Eastmen * Drax Gal,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/teenage-mutant-ninja-2024-1-cgc-ss-98-signed-vigil-eastmen-drax-gal/16472491
hipcomic (53).csv,46,19097986,papercinema,344.50,USD,Strawberry Shortcake #1 CGC 9.8 // Marvel // First issue // 2038910001,no publication year in the title,https://www.hipcomic.com/listing/strawberry-shortcake-1-cgc-98-marvel-first-issue-2038910001/19097986
hipcomic (53).csv,48,20639880,comicage,400.00,CAD,Venom Carnage (2004) # 4 (CGC SS 9.8 WP) Signed By Clayton Crain,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/venom-carnage-2004-4-cgc-ss-98-wp-signed-by-clayton-crain/20639880
hipcomic (54).csv,3,4865307,dtacollectibles,140.00,USD,FIRESTORM #24 CGC 9.6 1st Blue Devil DC 2021161003,no publication year in the title,https://www.hipcomic.com/listing/firestorm-24-cgc-96-1st-blue-devil-dc-2021161003/4865307
hipcomic (54).csv,5,21661051,papercinema,455.00,USD,Adventures into the Unknown #23 CGC 5.5 (1951) 4349184024-Vampire-Supernatural,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/adventures-into-the-unknown-23-cgc-55-1951-4349184024-vampire-supernatural/21661051
hipcomic (54).csv,6,14140250,comicage,300.00,CAD,Fantastic Four : Wedding Special (2019) #1 (CGC 9.8 SS) Signed Stanley,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/fantastic-four-wedding-special-2019-1-cgc-98-ss-signed-stanley/14140250
hipcomic (54).csv,9,10239938,comicage,675.00,CAD,Domu A Child’s Dream (1995) # 1 (CGC 9.6 WP) | 1st Print Rare | Katsuhiro Otomo,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/domu-a-childs-dream-1995-1-cgc-96-wp-1st-print-rare-katsuhiro-otomo/10239938
hipcomic (54).csv,11,13871381,ksoat,399.00,USD,Frankie Doodle #7 CGC 4.0 1939 Very Rare Highest Graded Copy,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/frankie-doodle-7-cgc-40-1939-very-rare-highest-graded-copy/13871381
hipcomic (54).csv,12,19653246,papercinema,910.00,USD,Startling Terror Tales #12-CGC 1.8--1952--L.B. COLE--comic book-4075138009,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/startling-terror-tales-12-cgc-18-1952-lb-cole-comic-book-4075138009/19653246
hipcomic (54).csv,15,17632160,comicage,550.00,CAD,Wonder Woman (2023) #1 (CGC 9.8) Signed Jim Lee  *Alex Sinclair * Scott Williams,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/wonder-woman-2023-1-cgc-98-signed-jim-lee-alex-sinclair-scott-williams/17632160
hipcomic (54).csv,17,17207080,comicage,450.00,CAD,Gargoyles Quest (2024) # 1 (CGC 9.8 SS) signed Clayton Crain * Census = 1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/gargoyles-quest-2024-1-cgc-98-ss-signed-clayton-crain-census-1/17207080
hipcomic (54).csv,18,16472536,comicage,500.00,CAD,Purgatori Preview Book (1999) #nn (CGC 9.8 SS) Signed Brian Pulido * Census = 1,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/purgatori-preview-book-1999-nn-cgc-98-ss-signed-brian-pulido-census-1/16472536
hipcomic (54).csv,19,10478298,comicage,250.00,CAD,Power Rangers  (2021) # 12 (CGC 9.8WP) Parel Cover Census 1!!,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/power-rangers-2021-12-cgc-98wp-parel-cover-census-1/10478298
hipcomic (54).csv,23,19588915,comicage,400.00,CAD,Batman : year Two (2025) # 1 (CGC 9.8 SS) SignedAlan Davis *Census = 4,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/batman-year-two-2025-1-cgc-98-ss-signedalan-davis-census-4/19588915
hipcomic (54).csv,24,10478337,comicage,250.00,CAD,Black Manta  (2021) #1 (CGC 9.8) Manapul Variant Cover Census 4!,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/black-manta-2021-1-cgc-98-manapul-variant-cover-census-4/10478337
hipcomic (54).csv,27,21162615,AtlantaClassicComics,624.99,USD,Superman Adventures # 58 CGC Graded 9.6 DC Comic Book Alex Ross Cover Art JH35,no publication year in the title,https://www.hipcomic.com/listing/superman-adventures-58-cgc-graded-96-dc-comic-book-alex-ross-cover-art-jh35/21162615
hipcomic (54).csv,28,17688970,comicage,400.00,CAD,Vengeance  Moon Knight  (2024) #1 (CGC 9.8) Signed Alessandro Cappucio Census =1,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/vengeance-moon-knight-2024-1-cgc-98-signed-alessandro-cappucio-census-1/17688970
hipcomic (54).csv,30,14201691,comicage,500.00,CAD,Spirits Of Vengeance : Spirit Rider (2021) # 1 (CGC 9.8) Signed Bill sienkiewicz,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/spirits-of-vengeance-spirit-rider-2021-1-cgc-98-signed-bill-sienkiewicz/14201691
hipcomic (54).csv,33,13311050,comicage,330.00,CAD,Lady Rawhide (1995) #3 (CGC 9.8 SS) Signed Adam Hughes  Don Mcgregor Story,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/lady-rawhide-1995-3-cgc-98-ss-signed-adam-hughes-don-mcgregor-story/13311050
hipcomic (54).csv,35,12791610,comicage,500.00,CAD,Paper Girls (2015) #1 (CGC 9.8 WP) Signed Brian K. Vaughan • 1st Appearance,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/paper-girls-2015-1-cgc-98-wp-signed-brian-k-vaughan-o-1st-appearance/12791610
hipcomic (54).csv,37,15669985,dtacollectibles,154.00,USD,BATMAN BEYOND #13 CGC 9.8 DC comic book--2000 4376334013,no publication year in the title,https://www.hipcomic.com/listing/batman-beyond-13-cgc-98-dc-comic-book-2000-4376334013/15669985
hipcomic (54).csv,42,17359383,comicage,450.00,CAD,Gargoyles : Quest (2024) # 1 (CGC 9.8 SS) signed Clayton Crain * Census = 2 War,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/gargoyles-quest-2024-1-cgc-98-ss-signed-clayton-crain-census-2-war/17359383
hipcomic (54).csv,44,20670596,comicage,350.00,CAD,Incredible Hulk : Facsmile Edition (2023) # 1 (CGC 9.8 SS) Signed Kaare Andrews,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/incredible-hulk-facsmile-edition-2023-1-cgc-98-ss-signed-kaare-andrews/20670596
hipcomic (54).csv,45,15671220,dtacollectibles,245.00,USD,Marc Spector Moon Knight #19 CGC 9.8 comic book NEWSSTAND VARIANT-3804824003,no publication year in the title,https://www.hipcomic.com/listing/marc-spector-moon-knight-19-cgc-98-comic-book-newsstand-variant-3804824003/15671220
hipcomic (54).csv,47,19430578,comicage,508.00,CAD,American Jesus :The New Messiah  (2019) 1 (CGC 9.8)Signed & Sketch Scott Lobdell,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/american-jesus-the-new-messiah-2019-1-cgc-98signed-sketch-scott-lobdell/19430578
hipcomic (55).csv,2,21633405,AtlantaClassicComics,399.99,USD,Miracleman # 13 CGC Graded 9.8 Eclipse Comic Book Alan Moore 1987 JH42,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/miracleman-13-cgc-graded-98-eclipse-comic-book-alan-moore-1987-jh42/21633405
hipcomic (55).csv,5,12935461,comicage,500.00,CAD,Murderworld: Avengers (2023) # 1 (CGC SS 9.8) Signed Ryan Brown Variant Cover,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/murderworld-avengers-2023-1-cgc-ss-98-signed-ryan-brown-variant-cover/12935461
hipcomic (55).csv,6,10237816,comicage,125.00,CAD,Venom # 35 (CGC 9.8) Torque Variant Cover,no publication year in the title,https://www.hipcomic.com/listing/venom-35-cgc-98-torque-variant-cover/10237816
hipcomic (55).csv,8,21273551,AtlantaClassicComics,499.99,USD,Transformers Generation 2 # 6 CGC Graded 9.8 Marvel Comic Book 1st Print JH37,no publication year in the title,https://www.hipcomic.com/listing/transformers-generation-2-6-cgc-graded-98-marvel-comic-book-1st-print-jh37/21273551
hipcomic (55).csv,9,2665668,dtacollectibles,133.00,USD,BATMAN: SHADOW OF THE BAT #83 -CGC 9.4 WHITE -HUNTRESS NEW BATGIRL 1196808009,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/batman-shadow-of-the-bat-83-cgc-94-white-huntress-new-batgirl-1196808009/2665668
hipcomic (55).csv,15,10483906,comicage,500.00,CAD,House Of Slaughter (2021) # 1 (CGC 9.8) Signed Tynion IV  & Dell’Edera (1:500),signed or conserved book without a stated label type,https://www.hipcomic.com/listing/house-of-slaughter-2021-1-cgc-98-signed-tynion-iv-delledera-1500/10483906
hipcomic (55).csv,16,10239844,comicage,500.00,CAD,Avengers Academy (2010) # 1 (CGC 9.8)  1st App Finesse Mettle Mettie Hazmat Veil,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/avengers-academy-2010-1-cgc-98-1st-app-finesse-mettle-mettie-hazmat-veil/10239844
hipcomic (55).csv,19,20019912,Subz100,640.00,USD,"Spider-Men II (2017), 1:50 Tedesco Variant Cover, CGC Graded 9.8",no issue number in the title; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/spider-men-ii-2017-150-tedesco-variant-cover-cgc-graded-98/20019912
hipcomic (55).csv,26,17687158,comicage,350.00,CAD,Vampire Macabre (2022) # 1 (CGC 9.8) Signed Frank Forte & Tim Vigil • Asylum,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/vampire-macabre-2022-1-cgc-98-signed-frank-forte-tim-vigil-o-asylum/17687158
hipcomic (55).csv,33,14442735,comicage,500.00,CAD,"Quantum Leap (1992) # 5 (CGC 8.0 SS) signed &"" Creator & Ziggy"" Deborah Pratt",publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/quantum-leap-1992-5-cgc-80-ss-signed-creator-ziggy-deborah-pratt/14442735
hipcomic (55).csv,38,20019902,Subz100,550.00,USD,"What if Peter Parker Became Punisher 1, Jusko Variant Cover, CGC Graded 9.8",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/what-if-peter-parker-became-punisher-1-jusko-variant-cover-cgc-graded-98/20019902
hipcomic (55).csv,39,20241099,comicage,250.00,CAD,Crossfire (1985) # 12 (CGC 9.4) Dave Stevens Cover Eclipse • Marilyn Monroe,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/crossfire-1985-12-cgc-94-dave-stevens-cover-eclipse-o-marilyn-monroe/20241099
hipcomic (55).csv,42,19936869,comicage,400.00,CAD,Faust (2012) # 15 (CGC 9.4 SS) Signed & Sketch Tim Vigil * Census Higher = 3,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/faust-2012-15-cgc-94-ss-signed-sketch-tim-vigil-census-higher-3/19936869
hipcomic (55).csv,43,18098034,rdbeard,210.00,USD,"AMERICAN LIBRARY nn (#2) - CGC-7.0, OW - Guadalcanal Diary - Movie",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/american-library-nn-2-cgc-70-ow-guadalcanal-diary-movie/18098034
hipcomic (55).csv,44,17339753,comicage,450.00,CAD,Predator VS Wolverine (2023) # 1 (CGC 9.8) Signed Sketch Alex Maleev * Census =3,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/predator-vs-wolverine-2023-1-cgc-98-signed-sketch-alex-maleev-census-3/17339753
hipcomic (55).csv,48,15452145,dtacollectibles,140.00,USD,BATMAN #364-CGC 9.6 WP-chimera-HIGH GRADE-NM - 0206992034,no publication year in the title,https://www.hipcomic.com/listing/batman-364-cgc-96-wp-chimera-high-grade-nm-0206992034/15452145
hipcomic (56).csv,6,16694094,dtacollectibles,231.00,USD,Spider-Man Unlimited #1 CGC 9.8  First Maximum Carnage-Marvel 3804823016,no publication year in the title,https://www.hipcomic.com/listing/spider-man-unlimited-1-cgc-98-first-maximum-carnage-marvel-3804823016/16694094
hipcomic (56).csv,12,12813651,comicage,180.00,CAD,Purgatori Vs Lady Death (2001) # 1 (CGC 9.6 WP) Premium Edition,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/purgatori-vs-lady-death-2001-1-cgc-96-wp-premium-edition/12813651
hipcomic (56).csv,13,21734261,anthonyscomicbookart,299.95,USD,Looney Tunes & Merrie Melodies Comics #130 - Golden Age (CGC 7.0) 1952,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/looney-tunes-merrie-melodies-comics-130-golden-age-cgc-70-1952/21734261
hipcomic (56).csv,18,21734265,anthonyscomicbookart,349.95,USD,Tom & Jerry's Toy Fair #1 - 30Cent Price Variant / Painted Cover (CGC 9.6) 1958,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/tom-jerrys-toy-fair-1-30cent-price-variant-painted-cover-cgc-96-1958/21734265
hipcomic (56).csv,19,20099619,comicage,800.00,CAD,Amazing Spider-Man (1988) # 307 (CGC 9.8 WP) Signed Full Todd Mcfarlane • C=18,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/amazing-spider-man-1988-307-cgc-98-wp-signed-full-todd-mcfarlane-o-c18/20099619
hipcomic (56).csv,21,20479397,comicage,500.00,CAD,Wonder Woman 77 Meets Bionic Woman (2017) # 3 (CGC 9.8 ) Signed Lindsay Wagner,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/wonder-woman-77-meets-bionic-woman-2017-3-cgc-98-signed-lindsay-wagner/20479397
hipcomic (56).csv,22,20160828,comicage,350.00,CAD,Ghost Rider (1992) # 27 (CGC 9.6) Signed By Jim Lee * Scott Williams ( Marvel ),signed or conserved book without a stated label type,https://www.hipcomic.com/listing/ghost-rider-1992-27-cgc-96-signed-by-jim-lee-scott-williams-marvel/20160828
hipcomic (56).csv,23,5057961,dtacollectibles,175.00,USD,Alexandria Ocasio-Cortez & Freshman Force #1 CGC 9.8 Convention Preview Varia...,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/alexandria-ocasio-cortez-freshman-force-1-cgc-98-convention-preview-varia/5057961
hipcomic (56).csv,24,19097209,papercinema,1042.50,USD,JUNGLE ACTION #1-ATLAS-CGC 7.5-JOE MANEELY-LO-ZAR-SOUTHERN STATES 1173075015,publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/jungle-action-1-atlas-cgc-75-joe-maneely-lo-zar-southern-states-1173075015/19097209
hipcomic (56).csv,26,12533921,comicage,750.00,CAD,Batwing (2013) # 19 (CGC 9.8 WP) | 1st App Luke Fox | Only 43 In Census,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/batwing-2013-19-cgc-98-wp-1st-app-luke-fox-only-43-in-census/12533921
hipcomic (56).csv,28,12721848,comicage,500.00,CAD,Harley Quinn 30th Anniversary (2022) # 1 (CGC 9.8 SS) 1:50 Signed Alex Sinclair!,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/harley-quinn-30th-anniversary-2022-1-cgc-98-ss-150-signed-alex-sinclair/12721848
hipcomic (56).csv,30,20263839,comicage,300.00,CAD,Judge Dredd (1983) # 1 (CGC 9.2 WP) 1st US App Judge Dredd,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/judge-dredd-1983-1-cgc-92-wp-1st-us-app-judge-dredd/20263839
hipcomic (56).csv,32,12931281,dtacollectibles,210.00,USD,FLASH #141 CGC 9.6 comic book-First Black Flash appearance-DC 4253450012,no publication year in the title,https://www.hipcomic.com/listing/flash-141-cgc-96-comic-book-first-black-flash-appearance-dc-4253450012/12931281
hipcomic (56).csv,35,20377859,comicage,400.00,CAD,Captain America (1989) # 353 (CGC 9.8) Signed Al Milgrom • 1st App • Marvel,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/captain-america-1989-353-cgc-98-signed-al-milgrom-o-1st-app-o-marvel/20377859
hipcomic (56).csv,36,20668175,anthonyscomicbookart,124.95,USD,Wolverine #3 - Signed Chris Claremont (CGC Qual 9.0) 1982,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/wolverine-3-signed-chris-claremont-cgc-qual-90-1982/20668175
hipcomic (56).csv,41,16505446,comicage,750.00,CAD,Sheena Queen of the Jungle (2021) # V2 # 1 (CGC 9.8) Signed Tim Vigil * Dynamite,signed or conserved book without a stated label type,https://www.hipcomic.com/listing/sheena-queen-of-the-jungle-2021-v2-1-cgc-98-signed-tim-vigil-dynamite/16505446
hipcomic (56).csv,42,20263841,comicage,300.00,CAD,Hellion (2020) # 2 (CGC 9.8 SS) Signed Jay Anacleto * Unknown Comics Virgin,publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/hellion-2020-2-cgc-98-ss-signed-jay-anacleto-unknown-comics-virgin/20263841
hipcomic (56).csv,43,13862910,comicage,450.00,CAD,Ghost Rider/Blaze: Spirits of Venom #6(1993)CGC 9.8 Signed & Sketch Ken Steacy,signed or conserved book without a stated label type; publisher not stated and not determinable from the series,https://www.hipcomic.com/listing/ghost-rider-blaze-spirits-of-venom-61993cgc-98-signed-sketch-ken-steacy/13862910
hipcomic (56).csv,46,15836310,rdbeard,625.00,USD,"JO-JO COMICS #7B (#8) - CGC-6.5, OW-W - Fox - 2nd Jo-Jo - Golden Age",publisher not stated and not determinable from the series; no publication year in the title,https://www.hipcomic.com/listing/jo-jo-comics-7b-8-cgc-65-ow-w-fox-2nd-jo-jo-golden-age/15836310
